time,Occupancy[3rdFlrSZ],Occupancy[3rdMT],Occupancy[2ndFlrNZ],Occupancy[2ndFlrSZ],Occupancy[2ndFlrMT1],Occupancy[2ndFlrMT2],Occupancy[1stFlrNZ],Occupancy[1stFlrSZ1],Occupancy[1stFlrSZ2],Occupancy[1stFlrMT1],Occupancy[1stFlrMT2],Occupancy[GndFlrKT],Occupancy[GndFlrMT1],Occupancy[GndFlrMT2]
1555200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580400,1,0,1,1,0,0,1,1,1,0,0,5,4,2
1584000,2,0,2,2,0,0,2,2,2,0,0,7,5,2
1587600,7,1,7,7,1,1,7,7,7,1,1,8,7,3
1591200,14,2,14,14,2,2,14,14,14,2,2,9,18,8
1594800,15,2,15,15,2,2,15,15,15,2,2,6,18,12
1598400,13,2,13,13,2,2,13,13,13,2,2,6,15,10
1602000,11,1,11,11,1,1,11,11,11,1,1,20,10,5
1605600,8,2,8,8,2,2,8,8,8,2,2,7,6,5
1609200,10,2,10,10,2,2,10,10,10,2,2,0,8,5
1612800,12,2,12,12,2,2,12,12,12,2,2,0,6,2
1616400,13,1,13,13,1,1,13,13,13,1,1,0,4,1
1620000,10,0,10,10,0,0,10,10,10,0,0,0,2,1
1623600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666800,0,0,0,0,0,0,0,0,0,0,0,3,3,1
1670400,1,0,1,1,0,0,1,1,1,0,0,6,4,2
1674000,5,1,5,5,1,1,5,5,5,1,1,6,15,2
1677600,14,1,14,14,1,1,14,14,14,1,1,7,26,3
1681200,14,2,14,14,2,2,14,14,14,2,2,5,20,3
1684800,17,2,17,17,2,2,17,17,17,2,2,5,14,5
1688400,17,2,17,17,2,2,17,17,17,2,2,17,9,11
1692000,16,1,16,16,1,1,16,16,16,1,1,9,5,6
1695600,14,1,14,14,1,1,14,14,14,1,1,0,6,1
1699200,16,1,16,16,1,1,16,16,16,1,1,0,4,1
1702800,16,1,16,16,1,1,16,16,16,1,1,1,3,1
1706400,13,1,13,13,1,1,13,13,13,1,1,2,2,1
1710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753200,0,0,0,0,0,0,0,0,0,0,0,3,3,1
1756800,1,0,1,1,0,0,1,1,1,0,0,5,3,2
1760400,4,1,4,4,1,1,4,4,4,1,1,5,4,2
1764000,13,1,13,13,1,1,13,13,13,1,1,6,4,3
1767600,16,1,16,16,1,1,16,16,16,1,1,4,5,3
1771200,15,1,15,15,1,1,15,15,15,1,1,6,5,2
1774800,13,1,13,13,1,1,13,13,13,1,1,17,5,1
1778400,9,0,9,9,0,0,9,9,9,0,0,8,4,1
1782000,10,1,10,10,1,1,10,10,10,1,1,0,2,1
1785600,13,1,13,13,1,1,13,13,13,1,1,0,0,0
1789200,12,1,12,12,1,1,12,12,12,1,1,1,0,0
1792800,9,1,9,9,1,1,9,9,9,1,1,3,1,2
1796400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839600,0,0,0,0,0,0,0,0,0,0,0,3,3,1
1843200,1,0,1,1,0,0,1,1,1,0,0,5,4,1
1846800,3,0,3,3,0,0,3,3,3,0,0,5,14,2
1850400,11,1,11,11,1,1,11,11,11,1,1,6,23,2
1854000,14,2,14,14,2,2,14,14,14,2,2,3,11,3
1857600,13,2,13,13,2,2,13,13,13,2,2,4,5,2
1861200,11,1,11,11,1,1,11,11,11,1,1,15,4,1
1864800,8,0,8,8,0,0,8,8,8,0,0,8,3,1
1868400,11,1,11,11,1,1,11,11,11,1,1,0,4,1
1872000,11,1,11,11,1,1,11,11,11,1,1,0,3,0
1875600,11,0,11,11,0,0,11,11,11,0,0,0,3,0
1879200,10,0,10,10,0,0,10,10,10,0,0,3,3,0
1882800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098800,1,0,1,1,0,0,1,1,1,0,0,7,6,3
2102400,1,1,1,1,1,1,1,1,1,1,1,9,7,3
2106000,5,1,5,5,1,1,5,5,5,1,1,9,7,4
2109600,12,2,12,12,2,2,12,12,12,2,2,9,7,4
2113200,12,3,12,12,3,3,12,12,12,3,3,5,6,5
2116800,11,2,11,11,2,2,11,11,11,2,2,6,5,3
2120400,11,2,11,11,2,2,11,11,11,2,2,18,7,2
2124000,9,1,9,9,1,1,9,9,9,1,1,11,6,1
2127600,11,2,11,11,2,2,11,11,11,2,2,0,2,1
2131200,11,1,11,11,1,1,11,11,11,1,1,0,9,2
2134800,11,2,11,11,2,2,11,11,11,2,2,0,14,2
2138400,9,1,9,9,1,1,9,9,9,1,1,0,10,2
2142000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185200,1,0,1,1,0,0,1,1,1,0,0,5,4,2
2188800,2,0,2,2,0,0,2,2,2,0,0,7,5,2
2192400,7,1,7,7,1,1,7,7,7,1,1,8,7,3
2196000,14,2,14,14,2,2,14,14,14,2,2,9,18,8
2199600,15,2,15,15,2,2,15,15,15,2,2,6,18,12
2203200,13,2,13,13,2,2,13,13,13,2,2,6,15,10
2206800,11,1,11,11,1,1,11,11,11,1,1,20,10,5
2210400,8,2,8,8,2,2,8,8,8,2,2,7,6,5
2214000,10,2,10,10,2,2,10,10,10,2,2,0,8,5
2217600,12,2,12,12,2,2,12,12,12,2,2,0,6,2
2221200,13,1,13,13,1,1,13,13,13,1,1,0,4,1
2224800,10,0,10,10,0,0,10,10,10,0,0,0,2,1
2228400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271600,0,0,0,0,0,0,0,0,0,0,0,3,3,1
2275200,1,0,1,1,0,0,1,1,1,0,0,6,4,2
2278800,5,1,5,5,1,1,5,5,5,1,1,6,15,2
2282400,14,1,14,14,1,1,14,14,14,1,1,7,26,3
2286000,14,2,14,14,2,2,14,14,14,2,2,5,20,3
2289600,17,2,17,17,2,2,17,17,17,2,2,5,14,5
2293200,17,2,17,17,2,2,17,17,17,2,2,17,9,11
2296800,16,1,16,16,1,1,16,16,16,1,1,9,5,6
2300400,14,1,14,14,1,1,14,14,14,1,1,0,6,1
2304000,16,1,16,16,1,1,16,16,16,1,1,0,4,1
2307600,16,1,16,16,1,1,16,16,16,1,1,1,3,1
2311200,13,1,13,13,1,1,13,13,13,1,1,2,2,1
2314800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358000,0,0,0,0,0,0,0,0,0,0,0,3,3,1
2361600,1,0,1,1,0,0,1,1,1,0,0,5,3,2
2365200,4,1,4,4,1,1,4,4,4,1,1,5,4,2
2368800,13,1,13,13,1,1,13,13,13,1,1,6,4,3
2372400,16,1,16,16,1,1,16,16,16,1,1,4,5,3
2376000,15,1,15,15,1,1,15,15,15,1,1,6,5,2
2379600,13,1,13,13,1,1,13,13,13,1,1,17,5,1
2383200,9,0,9,9,0,0,9,9,9,0,0,8,4,1
2386800,10,1,10,10,1,1,10,10,10,1,1,0,2,1
2390400,13,1,13,13,1,1,13,13,13,1,1,0,0,0
2394000,12,1,12,12,1,1,12,12,12,1,1,1,0,0
2397600,9,1,9,9,1,1,9,9,9,1,1,3,1,2
2401200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444400,0,0,0,0,0,0,0,0,0,0,0,3,3,1
2448000,1,0,1,1,0,0,1,1,1,0,0,5,4,1
2451600,3,0,3,3,0,0,3,3,3,0,0,5,14,2
2455200,11,1,11,11,1,1,11,11,11,1,1,6,23,2
2458800,14,2,14,14,2,2,14,14,14,2,2,3,11,3
2462400,13,2,13,13,2,2,13,13,13,2,2,4,5,2
2466000,11,1,11,11,1,1,11,11,11,1,1,15,4,1
2469600,8,0,8,8,0,0,8,8,8,0,0,8,3,1
2473200,11,1,11,11,1,1,11,11,11,1,1,0,4,1
2476800,11,1,11,11,1,1,11,11,11,1,1,0,3,0
2480400,11,0,11,11,0,0,11,11,11,0,0,0,3,0
2484000,10,0,10,10,0,0,10,10,10,0,0,3,3,0
2487600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703600,1,0,1,1,0,0,1,1,1,0,0,7,6,3
2707200,1,1,1,1,1,1,1,1,1,1,1,9,7,3
2710800,5,1,5,5,1,1,5,5,5,1,1,9,7,4
2714400,12,2,12,12,2,2,12,12,12,2,2,9,7,4
2718000,12,3,12,12,3,3,12,12,12,3,3,5,6,5
2721600,11,2,11,11,2,2,11,11,11,2,2,6,5,3
2725200,11,2,11,11,2,2,11,11,11,2,2,18,7,2
2728800,9,1,9,9,1,1,9,9,9,1,1,11,6,1
2732400,11,2,11,11,2,2,11,11,11,2,2,0,2,1
2736000,11,1,11,11,1,1,11,11,11,1,1,0,9,2
2739600,11,2,11,11,2,2,11,11,11,2,2,0,14,2
2743200,9,1,9,9,1,1,9,9,9,1,1,0,10,2
2746800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790000,1,0,1,1,0,0,1,1,1,0,0,5,4,2
2793600,2,0,2,2,0,0,2,2,2,0,0,7,5,2
2797200,7,1,7,7,1,1,7,7,7,1,1,8,7,3
2800800,14,2,14,14,2,2,14,14,14,2,2,9,18,8
2804400,15,2,15,15,2,2,15,15,15,2,2,6,18,12
2808000,13,2,13,13,2,2,13,13,13,2,2,6,15,10
2811600,11,1,11,11,1,1,11,11,11,1,1,20,10,5
2815200,8,2,8,8,2,2,8,8,8,2,2,7,6,5
2818800,10,2,10,10,2,2,10,10,10,2,2,0,8,5
2822400,12,2,12,12,2,2,12,12,12,2,2,0,6,2
2826000,13,1,13,13,1,1,13,13,13,1,1,0,4,1
2829600,10,0,10,10,0,0,10,10,10,0,0,0,2,1
2833200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876400,0,0,0,0,0,0,0,0,0,0,0,3,3,1
2880000,1,0,1,1,0,0,1,1,1,0,0,6,4,2
2883600,5,1,5,5,1,1,5,5,5,1,1,6,15,2
2887200,14,1,14,14,1,1,14,14,14,1,1,7,26,3
2890800,14,2,14,14,2,2,14,14,14,2,2,5,20,3
2894400,17,2,17,17,2,2,17,17,17,2,2,5,14,5
2898000,17,2,17,17,2,2,17,17,17,2,2,17,9,11
2901600,16,1,16,16,1,1,16,16,16,1,1,9,5,6
2905200,14,1,14,14,1,1,14,14,14,1,1,0,6,1
2908800,16,1,16,16,1,1,16,16,16,1,1,0,4,1
2912400,16,1,16,16,1,1,16,16,16,1,1,1,3,1
2916000,13,1,13,13,1,1,13,13,13,1,1,2,2,1
2919600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962800,0,0,0,0,0,0,0,0,0,0,0,3,3,1
2966400,1,0,1,1,0,0,1,1,1,0,0,5,3,2
2970000,4,1,4,4,1,1,4,4,4,1,1,5,4,2
2973600,13,1,13,13,1,1,13,13,13,1,1,6,4,3
2977200,16,1,16,16,1,1,16,16,16,1,1,4,5,3
2980800,15,1,15,15,1,1,15,15,15,1,1,6,5,2
2984400,13,1,13,13,1,1,13,13,13,1,1,17,5,1
2988000,9,0,9,9,0,0,9,9,9,0,0,8,4,1
2991600,10,1,10,10,1,1,10,10,10,1,1,0,2,1
2995200,13,1,13,13,1,1,13,13,13,1,1,0,0,0
2998800,12,1,12,12,1,1,12,12,12,1,1,1,0,0
3002400,9,1,9,9,1,1,9,9,9,1,1,3,1,2
3006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049200,0,0,0,0,0,0,0,0,0,0,0,3,3,1
3052800,1,0,1,1,0,0,1,1,1,0,0,5,4,1
3056400,3,0,3,3,0,0,3,3,3,0,0,5,14,2
3060000,11,1,11,11,1,1,11,11,11,1,1,6,23,2
3063600,14,2,14,14,2,2,14,14,14,2,2,3,11,3
3067200,13,2,13,13,2,2,13,13,13,2,2,4,5,2
3070800,11,1,11,11,1,1,11,11,11,1,1,15,4,1
3074400,8,0,8,8,0,0,8,8,8,0,0,8,3,1
3078000,11,1,11,11,1,1,11,11,11,1,1,0,4,1
3081600,11,1,11,11,1,1,11,11,11,1,1,0,3,0
3085200,11,0,11,11,0,0,11,11,11,0,0,0,3,0
3088800,10,0,10,10,0,0,10,10,10,0,0,3,3,0
3092400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
