time,UpperCO2[3rdFlrSZ],UpperCO2[3rdMT],UpperCO2[2ndFlrNZ],UpperCO2[2ndFlrSZ],UpperCO2[2ndFlrMT1],UpperCO2[2ndFlrMT2],UpperCO2[1stFlrNZ],UpperCO2[1stFlrSZ1],UpperCO2[1stFlrSZ2],UpperCO2[1stFlrMT1],UpperCO2[1stFlrMT2],UpperCO2[GndFlrKT],UpperCO2[GndFlrMT1],UpperCO2[GndFlrMT2]
1551600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1555200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1558800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1562400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1566000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1569600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1573200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1576800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1580400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1584000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1587600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1591200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1594800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1598400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1602000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1605600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1609200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1612800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1616400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1620000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1623600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1627200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1630800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1634400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1638000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1641600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1645200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1648800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1652400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1656000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1659600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1663200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1666800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1670400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1674000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1677600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1681200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1684800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1688400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1692000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1695600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1699200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1702800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1706400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1710000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1713600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1717200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1720800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1724400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1728000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1731600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1735200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1738800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1742400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1746000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1749600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1753200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1756800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1760400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1764000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1767600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1771200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1774800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1778400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1782000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1785600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1789200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1792800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1796400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1800000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1803600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1807200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1810800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1814400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1818000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1821600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1825200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1828800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1832400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1836000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1839600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1843200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1846800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1850400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1854000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1857600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1861200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1864800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1868400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1872000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1875600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1879200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1882800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1886400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1890000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1893600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1897200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1900800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1904400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1908000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1911600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1915200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1918800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1922400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1926000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1929600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1933200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1936800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1940400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1944000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1947600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1951200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1954800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1958400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1962000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1965600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1969200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1972800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1976400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1980000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1983600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1987200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1990800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1994400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1998000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2001600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2005200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2008800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2012400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2016000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2019600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2023200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2026800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2030400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2034000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2037600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2041200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2044800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2048400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2052000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2055600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2059200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2062800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2066400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2070000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2073600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2077200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2080800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2084400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2088000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2091600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2095200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2098800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2102400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2106000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2109600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2113200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2116800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2120400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2124000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2127600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2131200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2134800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2138400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2142000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2145600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2149200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2152800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2156400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2160000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2163600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2167200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2170800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2174400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2178000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2181600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2185200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2188800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2192400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2196000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2199600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2203200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2206800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2210400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2214000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2217600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2221200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2224800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2228400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2232000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2235600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2239200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2242800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2246400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2250000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2253600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2257200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2260800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2264400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2268000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2271600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2275200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2278800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2282400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2286000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2289600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2293200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2296800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2300400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2304000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2307600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2311200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2314800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2318400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2322000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2325600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2329200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2332800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2336400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2340000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2343600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2347200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2350800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2354400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2358000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2361600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2365200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2368800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2372400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2376000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2379600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2383200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2386800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2390400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2394000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2397600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2401200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2404800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2408400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2412000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2415600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2419200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2422800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2426400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2430000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2433600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2437200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2440800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2444400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2448000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2451600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2455200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2458800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2462400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2466000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2469600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2473200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2476800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2480400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2484000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2487600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2491200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2494800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2498400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2502000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2505600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2509200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2512800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2516400,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2520000,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2523600,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2527200,900,900,900,900,900,900,900,900,900,900,900,900,900,900
2530800,900,900,900,900,900,900,900,900,900,900,900,900,900,900
