time,EmissionsElectricPower
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.11E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.12E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.13E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.14E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.15E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.16E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.17E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.18E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.19E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.20E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.21E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.22E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.23E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.24E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.25E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.26E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.27E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.28E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.29E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.30E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.31E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.32E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.33E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.34E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.35E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.36E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.37E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.38E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.39E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.40E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.41E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.42E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.43E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.44E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.45E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.46E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.47E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.48E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.49E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.50E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.51E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.52E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.53E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.54E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.55E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.56E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
2.57E+07,0.42
