Time,limits.TSoftUp,limits.TSoftDown,limits.THardUp,limits.THardDown,limits.Tavg
2109600,301.15,289.15,301.65,288.65,295.15
2113200,301.15,289.15,301.65,288.65,295.15
2116800,301.15,289.15,301.65,288.65,295.15
2120400,301.15,289.15,301.65,288.65,295.15
2124000,301.15,289.15,301.65,288.65,295.15
2127600,301.15,289.15,301.65,288.65,295.15
2131200,301.15,289.15,301.65,288.65,295.15
2134800,301.15,289.15,301.65,288.65,295.15
2138400,301.15,289.15,301.65,288.65,295.15
2142000,301.15,289.15,301.65,288.65,295.15
2145600,301.15,289.15,301.65,288.65,295.15
2149200,301.15,289.15,301.65,288.65,295.15
2152800,301.15,289.15,301.65,288.65,295.15
2156400,301.15,289.15,301.65,288.65,295.15
2160000,301.15,289.15,301.65,288.65,295.15
2163600,301.15,289.15,301.65,288.65,295.15
2167200,301.15,289.15,301.65,288.65,295.15
2170800,301.15,289.15,301.65,288.65,295.15
2174400,301.15,289.15,301.65,288.65,295.15
2178000,296.15,294.15,296.65,293.65,295.15
2181600,296.15,294.15,296.65,293.65,295.15
2185200,296.15,294.15,296.65,293.65,295.15
2188800,296.15,294.15,296.65,293.65,295.15
2192400,296.15,294.15,296.65,293.65,295.15
2196000,296.15,294.15,296.65,293.65,295.15
2199600,296.15,294.15,296.65,293.65,295.15
2203200,296.15,294.15,296.65,293.65,295.15
2206800,296.15,294.15,296.65,293.65,295.15
2210400,296.15,294.15,296.65,293.65,295.15
2214000,296.15,294.15,296.65,293.65,295.15
2217600,296.15,294.15,296.65,293.65,295.15
2221200,296.15,294.15,296.65,293.65,295.15
2224800,296.15,294.15,296.65,293.65,295.15
2228400,301.15,289.15,301.65,288.65,295.15
2232000,301.15,289.15,301.65,288.65,295.15
2235600,301.15,289.15,301.65,288.65,295.15
2239200,301.15,289.15,301.65,288.65,295.15
2242800,301.15,289.15,301.65,288.65,295.15
2246400,301.15,289.15,301.65,288.65,295.15
2250000,301.15,289.15,301.65,288.65,295.15
2253600,301.15,289.15,301.65,288.65,295.15
2257200,301.15,289.15,301.65,288.65,295.15
2260800,301.15,289.15,301.65,288.65,295.15
2264400,296.15,294.15,296.65,293.65,295.15
2268000,296.15,294.15,296.65,293.65,295.15
2271600,296.15,294.15,296.65,293.65,295.15
2275200,296.15,294.15,296.65,293.65,295.15
2278800,296.15,294.15,296.65,293.65,295.15
2282400,296.15,294.15,296.65,293.65,295.15
2286000,296.15,294.15,296.65,293.65,295.15
2289600,296.15,294.15,296.65,293.65,295.15
2293200,296.15,294.15,296.65,293.65,295.15
2296800,296.15,294.15,296.65,293.65,295.15
2300400,296.15,294.15,296.65,293.65,295.15
2304000,296.15,294.15,296.65,293.65,295.15
2307600,296.15,294.15,296.65,293.65,295.15
2311200,296.15,294.15,296.65,293.65,295.15
2314800,301.15,289.15,301.65,288.65,295.15
2318400,301.15,289.15,301.65,288.65,295.15
2322000,301.15,289.15,301.65,288.65,295.15
2325600,301.15,289.15,301.65,288.65,295.15
2329200,301.15,289.15,301.65,288.65,295.15
2332800,301.15,289.15,301.65,288.65,295.15
2336400,301.15,289.15,301.65,288.65,295.15
2340000,301.15,289.15,301.65,288.65,295.15
2343600,301.15,289.15,301.65,288.65,295.15
2347200,301.15,289.15,301.65,288.65,295.15
2350800,296.15,294.15,296.65,293.65,295.15
2354400,296.15,294.15,296.65,293.65,295.15
2358000,296.15,294.15,296.65,293.65,295.15
2361600,296.15,294.15,296.65,293.65,295.15
2365200,296.15,294.15,296.65,293.65,295.15
2368800,296.15,294.15,296.65,293.65,295.15
2372400,296.15,294.15,296.65,293.65,295.15
2376000,296.15,294.15,296.65,293.65,295.15
2379600,296.15,294.15,296.65,293.65,295.15
2383200,296.15,294.15,296.65,293.65,295.15
2386800,296.15,294.15,296.65,293.65,295.15
2390400,296.15,294.15,296.65,293.65,295.15
2394000,296.15,294.15,296.65,293.65,295.15
2397600,296.15,294.15,296.65,293.65,295.15
2401200,301.15,289.15,301.65,288.65,295.15
2404800,301.15,289.15,301.65,288.65,295.15
2408400,301.15,289.15,301.65,288.65,295.15
2412000,301.15,289.15,301.65,288.65,295.15
2415600,301.15,289.15,301.65,288.65,295.15
2419200,301.15,289.15,301.65,288.65,295.15
2422800,301.15,289.15,301.65,288.65,295.15
2426400,301.15,289.15,301.65,288.65,295.15
2430000,301.15,289.15,301.65,288.65,295.15
2433600,301.15,289.15,301.65,288.65,295.15
2437200,296.15,294.15,296.65,293.65,295.15
2440800,296.15,294.15,296.65,293.65,295.15
2444400,296.15,294.15,296.65,293.65,295.15
2448000,296.15,294.15,296.65,293.65,295.15
2451600,296.15,294.15,296.65,293.65,295.15
2455200,296.15,294.15,296.65,293.65,295.15
2458800,296.15,294.15,296.65,293.65,295.15
2462400,296.15,294.15,296.65,293.65,295.15
2466000,296.15,294.15,296.65,293.65,295.15
2469600,296.15,294.15,296.65,293.65,295.15
2473200,296.15,294.15,296.65,293.65,295.15
2476800,296.15,294.15,296.65,293.65,295.15
2480400,296.15,294.15,296.65,293.65,295.15
2484000,296.15,294.15,296.65,293.65,295.15
2487600,301.15,289.15,301.65,288.65,295.15
2491200,301.15,289.15,301.65,288.65,295.15
2494800,301.15,289.15,301.65,288.65,295.15
2498400,301.15,289.15,301.65,288.65,295.15
2502000,301.15,289.15,301.65,288.65,295.15
2505600,301.15,289.15,301.65,288.65,295.15
2509200,301.15,289.15,301.65,288.65,295.15
2512800,301.15,289.15,301.65,288.65,295.15
2516400,301.15,289.15,301.65,288.65,295.15
2520000,301.15,289.15,301.65,288.65,295.15
2523600,296.15,294.15,296.65,293.65,295.15
2527200,296.15,294.15,296.65,293.65,295.15
2530800,296.15,294.15,296.65,293.65,295.15
2534400,296.15,294.15,296.65,293.65,295.15
2538000,296.15,294.15,296.65,293.65,295.15
2541600,296.15,294.15,296.65,293.65,295.15
2545200,296.15,294.15,296.65,293.65,295.15
2548800,296.15,294.15,296.65,293.65,295.15
2552400,296.15,294.15,296.65,293.65,295.15
2556000,296.15,294.15,296.65,293.65,295.15
2559600,296.15,294.15,296.65,293.65,295.15
2563200,296.15,294.15,296.65,293.65,295.15
2566800,296.15,294.15,296.65,293.65,295.15
2570400,296.15,294.15,296.65,293.65,295.15
2574000,301.15,289.15,301.65,288.65,295.15
2577600,301.15,289.15,301.65,288.65,295.15
2581200,301.15,289.15,301.65,288.65,295.15
2584800,301.15,289.15,301.65,288.65,295.15
2588400,301.15,289.15,301.65,288.65,295.15
2592000,301.15,289.15,301.65,288.65,295.15
2595600,301.15,289.15,301.65,288.65,295.15
2599200,301.15,289.15,301.65,288.65,295.15
2602800,301.15,289.15,301.65,288.65,295.15
2606400,301.15,289.15,301.65,288.65,295.15
2610000,301.15,289.15,301.65,288.65,295.15
2613600,301.15,289.15,301.65,288.65,295.15
2617200,301.15,289.15,301.65,288.65,295.15
2620800,301.15,289.15,301.65,288.65,295.15
2624400,301.15,289.15,301.65,288.65,295.15
2628000,301.15,289.15,301.65,288.65,295.15
2631600,301.15,289.15,301.65,288.65,295.15
2635200,301.15,289.15,301.65,288.65,295.15
2638800,301.15,289.15,301.65,288.65,295.15
2642400,301.15,289.15,301.65,288.65,295.15
2646000,301.15,289.15,301.65,288.65,295.15
2649600,301.15,289.15,301.65,288.65,295.15
2653200,301.15,289.15,301.65,288.65,295.15
2656800,301.15,289.15,301.65,288.65,295.15
2660400,301.15,289.15,301.65,288.65,295.15
2664000,301.15,289.15,301.65,288.65,295.15
2667600,301.15,289.15,301.65,288.65,295.15
2671200,301.15,289.15,301.65,288.65,295.15
2674800,301.15,289.15,301.65,288.65,295.15
2678400,301.15,289.15,301.65,288.65,295.15
2682000,301.15,289.15,301.65,288.65,295.15
2685600,301.15,289.15,301.65,288.65,295.15
2689200,301.15,289.15,301.65,288.65,295.15
2692800,301.15,289.15,301.65,288.65,295.15
2696400,301.15,289.15,301.65,288.65,295.15
2700000,301.15,289.15,301.65,288.65,295.15
2703600,301.15,289.15,301.65,288.65,295.15
2707200,301.15,289.15,301.65,288.65,295.15
2710800,301.15,289.15,301.65,288.65,295.15
2714400,301.15,289.15,301.65,288.65,295.15
2718000,301.15,289.15,301.65,288.65,295.15
2721600,301.15,289.15,301.65,288.65,295.15
2725200,301.15,289.15,301.65,288.65,295.15
2728800,301.15,289.15,301.65,288.65,295.15
2732400,301.15,289.15,301.65,288.65,295.15
2736000,301.15,289.15,301.65,288.65,295.15
2739600,301.15,289.15,301.65,288.65,295.15
2743200,301.15,289.15,301.65,288.65,295.15
2746800,301.15,289.15,301.65,288.65,295.15
2750400,301.15,289.15,301.65,288.65,295.15
2754000,301.15,289.15,301.65,288.65,295.15
2757600,301.15,289.15,301.65,288.65,295.15
2761200,301.15,289.15,301.65,288.65,295.15
2764800,301.15,289.15,301.65,288.65,295.15
2768400,301.15,289.15,301.65,288.65,295.15
2772000,301.15,289.15,301.65,288.65,295.15
2775600,301.15,289.15,301.65,288.65,295.15
2779200,301.15,289.15,301.65,288.65,295.15
2782800,296.15,294.15,296.65,293.65,295.15
2786400,296.15,294.15,296.65,293.65,295.15
2790000,296.15,294.15,296.65,293.65,295.15
2793600,296.15,294.15,296.65,293.65,295.15
2797200,296.15,294.15,296.65,293.65,295.15
2800800,296.15,294.15,296.65,293.65,295.15
2804400,296.15,294.15,296.65,293.65,295.15
2808000,296.15,294.15,296.65,293.65,295.15
2811600,296.15,294.15,296.65,293.65,295.15
2815200,296.15,294.15,296.65,293.65,295.15
2818800,296.15,294.15,296.65,293.65,295.15
2822400,296.15,294.15,296.65,293.65,295.15
2826000,296.15,294.15,296.65,293.65,295.15
2829600,296.15,294.15,296.65,293.65,295.15
2833200,301.15,289.15,301.65,288.65,295.15
2836800,301.15,289.15,301.65,288.65,295.15
2840400,301.15,289.15,301.65,288.65,295.15
2844000,301.15,289.15,301.65,288.65,295.15
2847600,301.15,289.15,301.65,288.65,295.15
2851200,301.15,289.15,301.65,288.65,295.15
2854800,301.15,289.15,301.65,288.65,295.15
2858400,301.15,289.15,301.65,288.65,295.15
2862000,301.15,289.15,301.65,288.65,295.15
2865600,301.15,289.15,301.65,288.65,295.15
2869200,296.15,294.15,296.65,293.65,295.15
2872800,296.15,294.15,296.65,293.65,295.15
2876400,296.15,294.15,296.65,293.65,295.15
2880000,296.15,294.15,296.65,293.65,295.15
2883600,296.15,294.15,296.65,293.65,295.15
2887200,296.15,294.15,296.65,293.65,295.15
2890800,296.15,294.15,296.65,293.65,295.15
2894400,296.15,294.15,296.65,293.65,295.15
2898000,296.15,294.15,296.65,293.65,295.15
2901600,296.15,294.15,296.65,293.65,295.15
2905200,296.15,294.15,296.65,293.65,295.15
2908800,296.15,294.15,296.65,293.65,295.15
2912400,296.15,294.15,296.65,293.65,295.15
2916000,296.15,294.15,296.65,293.65,295.15
2919600,301.15,289.15,301.65,288.65,295.15
2923200,301.15,289.15,301.65,288.65,295.15
2926800,301.15,289.15,301.65,288.65,295.15
2930400,301.15,289.15,301.65,288.65,295.15
2934000,301.15,289.15,301.65,288.65,295.15
2937600,301.15,289.15,301.65,288.65,295.15
2941200,301.15,289.15,301.65,288.65,295.15
2944800,301.15,289.15,301.65,288.65,295.15
2948400,301.15,289.15,301.65,288.65,295.15
2952000,301.15,289.15,301.65,288.65,295.15
2955600,296.15,294.15,296.65,293.65,295.15
2959200,296.15,294.15,296.65,293.65,295.15
2962800,296.15,294.15,296.65,293.65,295.15
2966400,296.15,294.15,296.65,293.65,295.15
2970000,296.15,294.15,296.65,293.65,295.15
2973600,296.15,294.15,296.65,293.65,295.15
2977200,296.15,294.15,296.65,293.65,295.15
2980800,296.15,294.15,296.65,293.65,295.15
2984400,296.15,294.15,296.65,293.65,295.15
2988000,296.15,294.15,296.65,293.65,295.15
2991600,296.15,294.15,296.65,293.65,295.15
2995200,296.15,294.15,296.65,293.65,295.15
2998800,296.15,294.15,296.65,293.65,295.15
3002400,296.15,294.15,296.65,293.65,295.15
3006000,301.15,289.15,301.65,288.65,295.15
3009600,301.15,289.15,301.65,288.65,295.15
3013200,301.15,289.15,301.65,288.65,295.15
3016800,301.15,289.15,301.65,288.65,295.15
3020400,301.15,289.15,301.65,288.65,295.15
3024000,301.15,289.15,301.65,288.65,295.15
3027600,301.15,289.15,301.65,288.65,295.15
3031200,301.15,289.15,301.65,288.65,295.15
3034800,301.15,289.15,301.65,288.65,295.15
3038400,301.15,289.15,301.65,288.65,295.15
3042000,296.15,294.15,296.65,293.65,295.15
3045600,296.15,294.15,296.65,293.65,295.15
3049200,296.15,294.15,296.65,293.65,295.15
3052800,296.15,294.15,296.65,293.65,295.15
3056400,296.15,294.15,296.65,293.65,295.15
3060000,296.15,294.15,296.65,293.65,295.15
3063600,296.15,294.15,296.65,293.65,295.15
3067200,296.15,294.15,296.65,293.65,295.15
3070800,296.15,294.15,296.65,293.65,295.15
3074400,296.15,294.15,296.65,293.65,295.15
3078000,296.15,294.15,296.65,293.65,295.15
3081600,296.15,294.15,296.65,293.65,295.15
3085200,296.15,294.15,296.65,293.65,295.15
3088800,296.15,294.15,296.65,293.65,295.15
3092400,301.15,289.15,301.65,288.65,295.15
3096000,301.15,289.15,301.65,288.65,295.15
3099600,301.15,289.15,301.65,288.65,295.15
3103200,301.15,289.15,301.65,288.65,295.15
3106800,301.15,289.15,301.65,288.65,295.15
3110400,301.15,289.15,301.65,288.65,295.15
3114000,301.15,289.15,301.65,288.65,295.15
3117600,301.15,289.15,301.65,288.65,295.15
3121200,301.15,289.15,301.65,288.65,295.15
3124800,301.15,289.15,301.65,288.65,295.15
3128400,296.15,294.15,296.65,293.65,295.15
3132000,296.15,294.15,296.65,293.65,295.15
3135600,296.15,294.15,296.65,293.65,295.15
3139200,296.15,294.15,296.65,293.65,295.15
3142800,296.15,294.15,296.65,293.65,295.15
3146400,296.15,294.15,296.65,293.65,295.15
3150000,296.15,294.15,296.65,293.65,295.15
3153600,296.15,294.15,296.65,293.65,295.15
3157200,296.15,294.15,296.65,293.65,295.15
3160800,296.15,294.15,296.65,293.65,295.15
3164400,296.15,294.15,296.65,293.65,295.15
3168000,296.15,294.15,296.65,293.65,295.15
3171600,296.15,294.15,296.65,293.65,295.15
3175200,296.15,294.15,296.65,293.65,295.15
3178800,301.15,289.15,301.65,288.65,295.15
3182400,301.15,289.15,301.65,288.65,295.15
3186000,301.15,289.15,301.65,288.65,295.15
3189600,301.15,289.15,301.65,288.65,295.15
3193200,301.15,289.15,301.65,288.65,295.15
3196800,301.15,289.15,301.65,288.65,295.15
3200400,301.15,289.15,301.65,288.65,295.15
3204000,301.15,289.15,301.65,288.65,295.15
3207600,301.15,289.15,301.65,288.65,295.15
3211200,301.15,289.15,301.65,288.65,295.15
3214800,301.15,289.15,301.65,288.65,295.15
3218400,301.15,289.15,301.65,288.65,295.15
3222000,301.15,289.15,301.65,288.65,295.15
3225600,301.15,289.15,301.65,288.65,295.15
3229200,301.15,289.15,301.65,288.65,295.15
3232800,301.15,289.15,301.65,288.65,295.15
3236400,301.15,289.15,301.65,288.65,295.15
3240000,301.15,289.15,301.65,288.65,295.15
3243600,301.15,289.15,301.65,288.65,295.15
3247200,301.15,289.15,301.65,288.65,295.15
3250800,301.15,289.15,301.65,288.65,295.15
3254400,301.15,289.15,301.65,288.65,295.15
3258000,301.15,289.15,301.65,288.65,295.15
3261600,301.15,289.15,301.65,288.65,295.15
3265200,301.15,289.15,301.65,288.65,295.15
3268800,301.15,289.15,301.65,288.65,295.15
3272400,301.15,289.15,301.65,288.65,295.15
3276000,301.15,289.15,301.65,288.65,295.15
3279600,301.15,289.15,301.65,288.65,295.15
3283200,301.15,289.15,301.65,288.65,295.15
3286800,301.15,289.15,301.65,288.65,295.15
3290400,301.15,289.15,301.65,288.65,295.15
3294000,301.15,289.15,301.65,288.65,295.15
3297600,301.15,289.15,301.65,288.65,295.15
3301200,301.15,289.15,301.65,288.65,295.15
3304800,301.15,289.15,301.65,288.65,295.15
3308400,301.15,289.15,301.65,288.65,295.15
3312000,301.15,289.15,301.65,288.65,295.15
3315600,301.15,289.15,301.65,288.65,295.15
3319200,301.15,289.15,301.65,288.65,295.15
3322800,301.15,289.15,301.65,288.65,295.15
3326400,301.15,289.15,301.65,288.65,295.15
3330000,301.15,289.15,301.65,288.65,295.15
3333600,301.15,289.15,301.65,288.65,295.15
3337200,301.15,289.15,301.65,288.65,295.15
3340800,301.15,289.15,301.65,288.65,295.15
3344400,301.15,289.15,301.65,288.65,295.15
3348000,301.15,289.15,301.65,288.65,295.15
3351600,301.15,289.15,301.65,288.65,295.15
3355200,301.15,289.15,301.65,288.65,295.15
3358800,301.15,289.15,301.65,288.65,295.15
3362400,301.15,289.15,301.65,288.65,295.15
3366000,301.15,289.15,301.65,288.65,295.15
3369600,301.15,289.15,301.65,288.65,295.15
3373200,301.15,289.15,301.65,288.65,295.15
3376800,301.15,289.15,301.65,288.65,295.15
3380400,301.15,289.15,301.65,288.65,295.15
3384000,301.15,289.15,301.65,288.65,295.15
3387600,296.15,294.15,296.65,293.65,295.15
3391200,296.15,294.15,296.65,293.65,295.15
3394800,296.15,294.15,296.65,293.65,295.15
3398400,296.15,294.15,296.65,293.65,295.15
3402000,296.15,294.15,296.65,293.65,295.15
3405600,296.15,294.15,296.65,293.65,295.15
3409200,296.15,294.15,296.65,293.65,295.15
3412800,296.15,294.15,296.65,293.65,295.15
3416400,296.15,294.15,296.65,293.65,295.15
3420000,296.15,294.15,296.65,293.65,295.15
3423600,296.15,294.15,296.65,293.65,295.15
3427200,296.15,294.15,296.65,293.65,295.15
3430800,296.15,294.15,296.65,293.65,295.15
3434400,296.15,294.15,296.65,293.65,295.15
3438000,301.15,289.15,301.65,288.65,295.15
3441600,301.15,289.15,301.65,288.65,295.15
3445200,301.15,289.15,301.65,288.65,295.15
3448800,301.15,289.15,301.65,288.65,295.15
3452400,301.15,289.15,301.65,288.65,295.15
3456000,301.15,289.15,301.65,288.65,295.15
3459600,301.15,289.15,301.65,288.65,295.15
3463200,301.15,289.15,301.65,288.65,295.15
3466800,301.15,289.15,301.65,288.65,295.15
3470400,301.15,289.15,301.65,288.65,295.15
3474000,296.15,294.15,296.65,293.65,295.15
3477600,296.15,294.15,296.65,293.65,295.15
3481200,296.15,294.15,296.65,293.65,295.15
3484800,296.15,294.15,296.65,293.65,295.15
3488400,296.15,294.15,296.65,293.65,295.15
3492000,296.15,294.15,296.65,293.65,295.15
3495600,296.15,294.15,296.65,293.65,295.15
3499200,296.15,294.15,296.65,293.65,295.15
3502800,296.15,294.15,296.65,293.65,295.15
3506400,296.15,294.15,296.65,293.65,295.15
3510000,296.15,294.15,296.65,293.65,295.15
3513600,296.15,294.15,296.65,293.65,295.15
3517200,296.15,294.15,296.65,293.65,295.15
3520800,296.15,294.15,296.65,293.65,295.15
3524400,301.15,289.15,301.65,288.65,295.15
3528000,301.15,289.15,301.65,288.65,295.15
3531600,301.15,289.15,301.65,288.65,295.15
3535200,301.15,289.15,301.65,288.65,295.15
3538800,301.15,289.15,301.65,288.65,295.15
3542400,301.15,289.15,301.65,288.65,295.15
3546000,301.15,289.15,301.65,288.65,295.15
3549600,301.15,289.15,301.65,288.65,295.15
3553200,301.15,289.15,301.65,288.65,295.15
3556800,301.15,289.15,301.65,288.65,295.15
3560400,296.15,294.15,296.65,293.65,295.15
3564000,296.15,294.15,296.65,293.65,295.15
3567600,296.15,294.15,296.65,293.65,295.15
3571200,296.15,294.15,296.65,293.65,295.15
3574800,296.15,294.15,296.65,293.65,295.15
3578400,296.15,294.15,296.65,293.65,295.15
3582000,296.15,294.15,296.65,293.65,295.15
3585600,296.15,294.15,296.65,293.65,295.15
3589200,296.15,294.15,296.65,293.65,295.15
3592800,296.15,294.15,296.65,293.65,295.15
3596400,296.15,294.15,296.65,293.65,295.15
3600000,296.15,294.15,296.65,293.65,295.15
3603600,296.15,294.15,296.65,293.65,295.15
3607200,296.15,294.15,296.65,293.65,295.15
3610800,301.15,289.15,301.65,288.65,295.15
3614400,301.15,289.15,301.65,288.65,295.15
3618000,301.15,289.15,301.65,288.65,295.15
3621600,301.15,289.15,301.65,288.65,295.15
3625200,301.15,289.15,301.65,288.65,295.15
3628800,301.15,289.15,301.65,288.65,295.15
3632400,301.15,289.15,301.65,288.65,295.15
3636000,301.15,289.15,301.65,288.65,295.15
3639600,301.15,289.15,301.65,288.65,295.15
3643200,301.15,289.15,301.65,288.65,295.15
3646800,296.15,294.15,296.65,293.65,295.15
3650400,296.15,294.15,296.65,293.65,295.15
3654000,296.15,294.15,296.65,293.65,295.15
3657600,296.15,294.15,296.65,293.65,295.15
3661200,296.15,294.15,296.65,293.65,295.15
3664800,296.15,294.15,296.65,293.65,295.15
3668400,296.15,294.15,296.65,293.65,295.15
3672000,296.15,294.15,296.65,293.65,295.15
3675600,296.15,294.15,296.65,293.65,295.15
3679200,296.15,294.15,296.65,293.65,295.15
3682800,296.15,294.15,296.65,293.65,295.15
3686400,296.15,294.15,296.65,293.65,295.15
3690000,296.15,294.15,296.65,293.65,295.15
3693600,296.15,294.15,296.65,293.65,295.15
3697200,301.15,289.15,301.65,288.65,295.15
3700800,301.15,289.15,301.65,288.65,295.15
3704400,301.15,289.15,301.65,288.65,295.15
3708000,301.15,289.15,301.65,288.65,295.15
3711600,301.15,289.15,301.65,288.65,295.15
3715200,301.15,289.15,301.65,288.65,295.15
3718800,301.15,289.15,301.65,288.65,295.15
3722400,301.15,289.15,301.65,288.65,295.15
3726000,301.15,289.15,301.65,288.65,295.15
3729600,301.15,289.15,301.65,288.65,295.15
3733200,296.15,294.15,296.65,293.65,295.15
3736800,296.15,294.15,296.65,293.65,295.15
3740400,296.15,294.15,296.65,293.65,295.15
3744000,296.15,294.15,296.65,293.65,295.15
3747600,296.15,294.15,296.65,293.65,295.15
3751200,296.15,294.15,296.65,293.65,295.15
3754800,296.15,294.15,296.65,293.65,295.15
