Time,occupancy.y[1],ou44Bdg.qGai_flow[1],ou44Bdg.qGai_flow[2],ou44Bdg.qGai_flow[3],conPIDrad.u_s
138900,47.64706,0.26906574,0.26906574,0.13453287,294.15
139200,47.058823,0.26574394,0.26574394,0.13287197,294.15
139500,46.47059,0.26242214,0.26242214,0.13121107,294.15
139800,45.882355,0.25910035,0.25910035,0.12955017,294.15
140100,45.294117,0.25577855,0.25577855,0.12788928,294.15
140400,44.705883,0.25245675,0.25245675,0.12622838,294.15
140700,44.117645,0.24913494,0.24913494,0.12456747,294.15
141000,47,0.26541176,0.26541176,0.13270588,294.15
141300,36,0.20329411,0.20329411,0.10164706,294.15
141600,33,0.18635294,0.18635294,0.09317647,294.15
141900,33,0.18635294,0.18635294,0.09317647,294.15
142200,30,0.16941176,0.16941176,0.08470588,294.15
142500,28.666666,0.16188236,0.16188236,0.08094118,294.15
142800,30.333334,0.17129412,0.17129412,0.08564706,294.15
143100,32,0.18070588,0.18070588,0.09035294,294.15
143400,30.947369,0.17476161,0.17476161,0.087380804,294.15
143700,29.894737,0.16881734,0.16881734,0.08440867,294.15
144000,28.842106,0.16287306,0.16287306,0.08143653,294.15
144300,24,0.13552941,0.13552941,0.06776471,294.15
144600,25.666666,0.14494118,0.14494118,0.07247059,294.15
144900,22.4,0.12649412,0.12649412,0.06324706,294.15
145200,27.4,0.15472941,0.15472941,0.077364706,294.15
145500,24.6875,0.13941176,0.13941176,0.06970588,294.15
145800,23.125,0.13058823,0.13058823,0.06529412,294.15
146100,21.5625,0.121764705,0.121764705,0.060882352,294.15
146400,20,0.112941176,0.112941176,0.056470588,294.15
146700,21.666666,0.12235294,0.12235294,0.06117647,294.15
147000,22,0.124235295,0.124235295,0.062117647,294.15
147300,22,0.124235295,0.124235295,0.062117647,294.15
147600,19,0.10729412,0.10729412,0.05364706,294.15
147900,14,0.079058826,0.079058826,0.039529413,294.15
148200,19,0.10729412,0.10729412,0.05364706,294.15
148500,18.23077,0.10295022,0.10295022,0.05147511,294.15
148800,17.461538,0.09860633,0.09860633,0.049303167,294.15
149100,16.692308,0.09426244,0.09426244,0.04713122,294.15
149400,15.923077,0.089918554,0.089918554,0.044959277,294.15
149700,15.153846,0.085574664,0.085574664,0.042787332,294.15
150000,14.272727,0.08059893,0.08059893,0.040299464,294.15
150300,13.363636,0.07546524,0.07546524,0.03773262,294.15
150600,12,0.06776471,0.06776471,0.033882353,294.15
150900,11.114285,0.06276303,0.06276303,0.031381514,294.15
151200,11.4,0.06437647,0.06437647,0.032188237,294.15
151500,11.685715,0.06598992,0.06598992,0.03299496,294.15
151800,11.971429,0.067603365,0.067603365,0.033801682,294.15
152100,12.257143,0.06921681,0.06921681,0.034608405,294.15
152400,12.542857,0.070830256,0.070830256,0.035415128,294.15
152700,12.828571,0.072443694,0.072443694,0.036221847,294.15
153000,12.747573,0.071986295,0.071986295,0.035993148,294.15
153300,12.116505,0.068422616,0.068422616,0.034211308,294.15
153600,11.485436,0.064858936,0.064858936,0.032429468,294.15
153900,10.854369,0.06129526,0.06129526,0.03064763,294.15
154200,10.223301,0.057731584,0.057731584,0.028865792,294.15
154500,9.592233,0.054167904,0.054167904,0.027083952,294.15
154800,8.961165,0.050604228,0.050604228,0.025302114,294.15
155100,8.330097,0.04704055,0.04704055,0.023520274,288.15
155400,7.699029,0.043476872,0.043476872,0.021738436,288.15
155700,7.067961,0.039913192,0.039913192,0.019956596,288.15
156000,6.436893,0.036349516,0.036349516,0.018174758,288.15
156300,5.805825,0.032785837,0.032785837,0.016392918,288.15
156600,5.1747575,0.029222159,0.029222159,0.014611079,288.15
156900,4.5436893,0.02565848,0.02565848,0.01282924,288.15
157200,3.9126213,0.022094803,0.022094803,0.011047401,288.15
157500,3.2815535,0.018531125,0.018531125,0.0092655625,288.15
157800,2.6504855,0.014967447,0.014967447,0.0074837236,288.15
158100,2.0194175,0.011403769,0.011403769,0.0057018846,288.15
158400,1.3883495,0.007840091,0.007840091,0.0039200457,288.15
158700,0.75728154,0.0042764135,0.0042764135,0.0021382067,288.15
159000,0.1262136,0.0007127356,0.0007127356,0.0003563678,288.15
159300,3,0.016941177,0.016941177,0.008470588,288.15
159600,5.5102043,0.031116446,0.031116446,0.015558223,288.15
159900,4.897959,0.027659064,0.027659064,0.013829532,288.15
160200,4.285714,0.02420168,0.02420168,0.01210084,288.15
160500,3.6734693,0.020744298,0.020744298,0.010372149,288.15
160800,3.0612245,0.017286915,0.017286915,0.008643458,288.15
161100,2.4489796,0.013829532,0.013829532,0.006914766,288.15
161400,1.8367347,0.010372149,0.010372149,0.0051860744,288.15
161700,1.2244898,0.006914766,0.006914766,0.003457383,288.15
162000,0.6122449,0.003457383,0.003457383,0.0017286915,288.15
162300,0,0,0,0,288.15
162600,0.2173913,0.0012276215,0.0012276215,0.0006138107,288.15
162900,0.4347826,0.002455243,0.002455243,0.0012276215,288.15
163200,0.65217394,0.0036828644,0.0036828644,0.0018414322,288.15
163500,0.8695652,0.004910486,0.004910486,0.002455243,288.15
163800,1.0869565,0.0061381073,0.0061381073,0.0030690536,288.15
164100,1.3043479,0.0073657287,0.0073657287,0.0036828644,288.15
164400,1.5217391,0.008593351,0.008593351,0.0042966753,288.15
164700,1.7391304,0.009820972,0.009820972,0.004910486,288.15
165000,1.9565217,0.011048594,0.011048594,0.005524297,288.15
165300,2.173913,0.012276215,0.012276215,0.0061381073,288.15
165600,2.3913043,0.0135038365,0.0135038365,0.0067519182,288.15
165900,2.6086957,0.014731457,0.014731457,0.0073657287,288.15
166200,2.826087,0.015959078,0.015959078,0.007979539,288.15
166500,3.0434783,0.017186701,0.017186701,0.008593351,288.15
166800,3.2608695,0.018414322,0.018414322,0.009207161,288.15
167100,3.4782608,0.019641943,0.019641943,0.009820972,288.15
167400,3.6956522,0.020869566,0.020869566,0.010434783,288.15
167700,3.9130435,0.022097187,0.022097187,0.011048594,288.15
168000,4,0.022588234,0.022588234,0.011294117,288.15
168300,4,0.022588234,0.022588234,0.011294117,288.15
168600,4,0.022588234,0.022588234,0.011294117,288.15
168900,4,0.022588234,0.022588234,0.011294117,288.15
169200,4,0.022588234,0.022588234,0.011294117,288.15
169500,4,0.022588234,0.022588234,0.011294117,288.15
169800,4,0.022588234,0.022588234,0.011294117,288.15
170100,4,0.022588234,0.022588234,0.011294117,288.15
170400,4,0.022588234,0.022588234,0.011294117,288.15
170700,4.051282,0.022877827,0.022877827,0.011438914,288.15
171000,4.3076925,0.024325792,0.024325792,0.012162896,288.15
171300,4.5641026,0.025773756,0.025773756,0.012886878,288.15
171600,4.820513,0.027221719,0.027221719,0.013610859,288.15
171900,5.076923,0.028669683,0.028669683,0.014334842,288.15
172200,5.3333335,0.030117648,0.030117648,0.015058824,288.15
172500,5.5897436,0.03156561,0.03156561,0.015782805,288.15
172800,5.8461537,0.033013575,0.033013575,0.016506787,288.15
173100,6.6666665,0.037647057,0.037647057,0.018823529,288.15
173400,8.333333,0.047058824,0.047058824,0.023529412,288.15
173700,8.790698,0.049641587,0.049641587,0.024820793,288.15
174000,8.44186,0.047671683,0.047671683,0.023835842,288.15
174300,8.093023,0.04570178,0.04570178,0.02285089,288.15
174600,7.744186,0.043731876,0.043731876,0.021865938,288.15
174900,7.395349,0.04176197,0.04176197,0.020880984,288.15
175200,7.0465117,0.039792065,0.039792065,0.019896032,288.15
175500,6.6976743,0.03782216,0.03782216,0.01891108,288.15
175800,6.3488374,0.035852257,0.035852257,0.017926129,288.15
176100,6,0.033882353,0.033882353,0.016941177,288.15
176400,5.6511626,0.03191245,0.03191245,0.015956225,288.15
176700,5.3023257,0.029942544,0.029942544,0.014971272,288.15
177000,4.9534883,0.02797264,0.02797264,0.01398632,288.15
177300,4.604651,0.026002737,0.026002737,0.013001368,288.15
177600,4.255814,0.024032831,0.024032831,0.012016416,288.15
177900,3.9069767,0.022062927,0.022062927,0.011031464,288.15
178200,3.5581396,0.020093024,0.020093024,0.010046512,288.15
178500,3.2093024,0.018123118,0.018123118,0.009061559,288.15
178800,0.03529412,0.00019930796,0.00019930796,9.965398e-05,288.15
179100,0.21176471,0.0011958478,0.0011958478,0.0005979239,288.15
179400,0.3882353,0.0021923876,0.0021923876,0.0010961938,288.15
179700,0.5647059,0.0031889274,0.0031889274,0.0015944637,288.15
180000,0.7411765,0.004185467,0.004185467,0.0020927335,288.15
180300,0.91764706,0.005182007,0.005182007,0.0025910034,288.15
180600,1.0941176,0.0061785467,0.0061785467,0.0030892733,288.15
180900,1.2705883,0.0071750865,0.0071750865,0.0035875433,288.15
181200,1.4470588,0.008171626,0.008171626,0.004085813,288.15
181500,1.6235294,0.009168166,0.009168166,0.004584083,288.15
181800,1.8,0.010164706,0.010164706,0.005082353,288.15
182100,1.9764706,0.011161245,0.011161245,0.0055806227,288.15
182400,2.1529412,0.012157786,0.012157786,0.006078893,288.15
182700,2.3294117,0.013154325,0.013154325,0.0065771625,288.15
183000,2.5058823,0.014150865,0.014150865,0.0070754327,288.15
183300,2.682353,0.015147405,0.015147405,0.0075737024,288.15
183600,2.8588235,0.016143944,0.016143944,0.008071972,288.15
183900,6,0.033882353,0.033882353,0.016941177,288.15
184200,8.727273,0.049283423,0.049283423,0.024641711,288.15
184500,11.454545,0.064684495,0.064684495,0.032342248,288.15
184800,14.181818,0.08008556,0.08008556,0.04004278,288.15
185100,16.90909,0.09548663,0.09548663,0.047743317,288.15
185400,20,0.112941176,0.112941176,0.056470588,288.15
185700,24.777779,0.13992158,0.13992158,0.06996079,288.15
186000,24.5,0.13835295,0.13835295,0.06917647,288.15
186300,24.222221,0.13678432,0.13678432,0.06839216,288.15
186600,23.733334,0.13402353,0.13402353,0.067011766,288.15
186900,22.4,0.12649412,0.12649412,0.06324706,288.15
187200,21.066668,0.11896471,0.11896471,0.059482355,288.15
187500,19.25,0.108705886,0.108705886,0.054352943,288.15
187800,17,0.096,0.096,0.048,288.15
188100,14.1875,0.08011765,0.08011765,0.040058825,288.15
188400,11.375,0.06423529,0.06423529,0.032117646,288.15
188700,8.5625,0.048352942,0.048352942,0.024176471,288.15
189000,8.898876,0.05025248,0.05025248,0.02512624,288.15
189300,10.022472,0.05659749,0.05659749,0.028298745,288.15
189600,11.146068,0.0629425,0.0629425,0.03147125,288.15
189900,12.269663,0.06928751,0.06928751,0.034643754,288.15
190200,13.393258,0.07563252,0.07563252,0.03781626,288.15
190500,14.516854,0.08197753,0.08197753,0.040988766,288.15
190800,15.64045,0.088322535,0.088322535,0.044161268,288.15
191100,16.764046,0.09466755,0.09466755,0.047333773,288.15
191400,17.88764,0.10101256,0.10101256,0.05050628,288.15
191700,19.011236,0.10735757,0.10735757,0.053678785,288.15
192000,20.134832,0.11370258,0.11370258,0.05685129,288.15
192300,21.258427,0.120047584,0.120047584,0.060023792,288.15
192600,22.382023,0.1263926,0.1263926,0.0631963,288.15
192900,23.505617,0.1327376,0.1327376,0.0663688,288.15
193200,24.629213,0.13908261,0.13908261,0.069541305,288.15
193500,25.75281,0.14542763,0.14542763,0.072713815,288.15
193800,26.876404,0.15177263,0.15177263,0.07588632,288.15
194100,28,0.15811765,0.15811765,0.079058826,288.15
194400,28.666666,0.16188236,0.16188236,0.08094118,288.15
194700,31.333334,0.17694117,0.17694117,0.088470586,288.15
195000,35.666668,0.20141177,0.20141177,0.100705884,288.15
195300,39,0.22023529,0.22023529,0.110117644,288.15
195600,46,0.2597647,0.2597647,0.12988235,288.15
195900,54,0.30494118,0.30494118,0.15247059,288.15
196200,59,0.33317646,0.33317646,0.16658823,288.15
196500,78.333336,0.44235295,0.44235295,0.22117648,288.15
196800,86.6,0.4890353,0.4890353,0.24451765,288.15
197100,91,0.51388234,0.51388234,0.25694117,288.15
197400,90.09091,0.50874865,0.50874865,0.25437433,288.15
197700,89.181816,0.50361496,0.50361496,0.25180748,288.15
198000,86.5,0.48847058,0.48847058,0.24423529,288.15
198300,90.25,0.5096471,0.5096471,0.25482354,294.15
198600,86.666664,0.48941177,0.48941177,0.24470589,294.15
198900,87.77778,0.49568626,0.49568626,0.24784313,294.15
199200,94.5,0.53364706,0.53364706,0.26682353,294.15
199500,99.5,0.5618824,0.5618824,0.2809412,294.15
199800,105.75,0.5971765,0.5971765,0.29858825,294.15
200100,108,0.60988235,0.60988235,0.30494118,294.15
200400,117.25,0.66211766,0.66211766,0.33105883,294.15
200700,122.333336,0.69082355,0.69082355,0.34541178,294.15
201000,126,0.71152943,0.71152943,0.35576472,294.15
201300,129.33333,0.73035294,0.73035294,0.36517647,294.15
201600,134.4,0.7589647,0.7589647,0.37948236,294.15
201900,142,0.8018823,0.8018823,0.40094116,294.15
202200,148,0.8357647,0.8357647,0.41788235,294.15
202500,150,0.84705883,0.84705883,0.42352942,294.15
202800,157,0.8865882,0.8865882,0.4432941,294.15
203100,162.83333,0.91952944,0.91952944,0.45976472,294.15
203400,167,0.94305885,0.94305885,0.47152942,294.15
203700,176,0.99388236,0.99388236,0.49694118,294.15
204000,170.5,0.9628235,0.9628235,0.48141176,294.15
204300,174,0.98258823,0.98258823,0.49129412,294.15
204600,171,0.96564704,0.96564704,0.48282352,294.15
204900,174,0.98258823,0.98258823,0.49129412,294.15
205200,164.33333,0.928,0.928,0.464,294.15
205500,186,1.0503529,1.0503529,0.52517647,294.15
205800,191,1.0785882,1.0785882,0.5392941,294.15
206100,190,1.0729412,1.0729412,0.5364706,294.15
206400,189,1.0672941,1.0672941,0.53364706,294.15
206700,184,1.0390588,1.0390588,0.5195294,294.15
207000,181.66667,1.0258824,1.0258824,0.5129412,294.15
207300,175,0.9882353,0.9882353,0.49411765,294.15
207600,174.33333,0.9844706,0.9844706,0.4922353,294.15
207900,170,0.96,0.96,0.48,294.15
208200,177.25,1.0009412,1.0009412,0.5004706,294.15
208500,178,1.0051764,1.0051764,0.5025882,294.15
208800,189,1.0672941,1.0672941,0.53364706,294.15
209100,185,1.0447059,1.0447059,0.52235293,294.15
209400,188,1.061647,1.061647,0.5308235,294.15
209700,182,1.0277647,1.0277647,0.51388234,294.15
210000,165,0.9317647,0.9317647,0.46588236,294.15
210300,172,0.9712941,0.9712941,0.48564705,294.15
210600,179,1.0108235,1.0108235,0.50541174,294.15
210900,186.5,1.0531765,1.0531765,0.52658826,294.15
211200,188.5,1.0644705,1.0644705,0.53223526,294.15
211500,186.83333,1.0550588,1.0550588,0.5275294,294.15
211800,191,1.0785882,1.0785882,0.5392941,294.15
212100,188,1.061647,1.061647,0.5308235,294.15
212400,196,1.1068236,1.1068236,0.5534118,294.15
212700,196.75,1.1110588,1.1110588,0.5555294,294.15
213000,200.66667,1.1331764,1.1331764,0.5665882,294.15
213300,194,1.0955294,1.0955294,0.5477647,294.15
213600,186,1.0503529,1.0503529,0.52517647,294.15
213900,186.8,1.0548706,1.0548706,0.5274353,294.15
214200,183,1.0334117,1.0334117,0.5167059,294.15
214500,180,1.0164706,1.0164706,0.5082353,294.15
214800,179,1.0108235,1.0108235,0.50541174,294.15
215100,184.5,1.0418824,1.0418824,0.5209412,294.15
215400,190,1.0729412,1.0729412,0.5364706,294.15
215700,185.66667,1.0484706,1.0484706,0.5242353,294.15
216000,194,1.0955294,1.0955294,0.5477647,294.15
216300,195,1.1011765,1.1011765,0.55058825,294.15
216600,185,1.0447059,1.0447059,0.52235293,294.15
216900,188.5,1.0644705,1.0644705,0.53223526,294.15
217200,190,1.0729412,1.0729412,0.5364706,294.15
217500,171.66667,0.9694118,0.9694118,0.4847059,294.15
217800,164.2,0.92724705,0.92724705,0.46362352,294.15
218100,164.625,0.9296471,0.9296471,0.46482354,294.15
218400,164,0.92611766,0.92611766,0.46305883,294.15
218700,155,0.8752941,0.8752941,0.43764704,294.15
219000,143,0.8075294,0.8075294,0.4037647,294.15
219300,139,0.7849412,0.7849412,0.3924706,294.15
219600,139,0.7849412,0.7849412,0.3924706,294.15
219900,140,0.79058826,0.79058826,0.39529413,294.15
220200,135.75,0.7665882,0.7665882,0.3832941,294.15
220500,135.4375,0.76482356,0.76482356,0.38241178,294.15
220800,135.125,0.76305884,0.76305884,0.38152942,294.15
221100,123,0.69458824,0.69458824,0.34729412,294.15
221400,123.75,0.6988235,0.6988235,0.34941176,294.15
221700,120.333336,0.6795294,0.6795294,0.3397647,294.15
222000,117,0.66070586,0.66070586,0.33035293,294.15
222300,110,0.6211765,0.6211765,0.31058824,294.15
222600,93,0.52517647,0.52517647,0.26258823,294.15
222900,102,0.576,0.576,0.288,294.15
223200,96.23077,0.5434208,0.5434208,0.2717104,294.15
223500,92.76923,0.5238733,0.5238733,0.26193666,294.15
223800,89.333336,0.5044706,0.5044706,0.2522353,294.15
224100,89,0.5025882,0.5025882,0.2512941,294.15
224400,81,0.45741177,0.45741177,0.22870588,294.15
224700,75,0.42352942,0.42352942,0.21176471,294.15
225000,67.5,0.38117647,0.38117647,0.19058824,294.15
225300,66.8,0.37722352,0.37722352,0.18861176,294.15
225600,70.3,0.39698824,0.39698824,0.19849412,294.15
225900,66.5,0.3755294,0.3755294,0.1877647,294.15
226200,64,0.36141175,0.36141175,0.18070588,294.15
226500,60.666668,0.34258825,0.34258825,0.17129412,294.15
226800,57.771427,0.32623866,0.32623866,0.16311933,294.15
227100,56.62857,0.31978488,0.31978488,0.15989244,294.15
227400,55.485714,0.3133311,0.3133311,0.15666555,294.15
227700,54.342857,0.30687732,0.30687732,0.15343866,294.15
228000,53.2,0.30042353,0.30042353,0.15021177,294.15
228300,52.057144,0.29396975,0.29396975,0.14698488,294.15
228600,50.914288,0.28751597,0.28751597,0.14375798,294.15
228900,56,0.3162353,0.3162353,0.15811765,294.15
229200,54,0.30494118,0.30494118,0.15247059,294.15
229500,45.875,0.25905883,0.25905883,0.12952942,294.15
229800,47,0.26541176,0.26541176,0.13270588,294.15
230100,47.8,0.2699294,0.2699294,0.1349647,294.15
230400,45.17647,0.2551142,0.2551142,0.1275571,294.15
230700,43.117645,0.2434879,0.2434879,0.12174395,294.15
231000,41.058823,0.23186159,0.23186159,0.115930796,294.15
231300,39,0.22023529,0.22023529,0.110117644,294.15
231600,36.857143,0.20813446,0.20813446,0.10406723,294.15
231900,39,0.22023529,0.22023529,0.110117644,294.15
232200,35.363636,0.19970053,0.19970053,0.09985027,294.15
232500,31.727272,0.17916578,0.17916578,0.08958289,294.15
232800,25.4,0.1434353,0.1434353,0.07171765,294.15
233100,22.714285,0.12826891,0.12826891,0.064134456,294.15
233400,21.107143,0.11919328,0.11919328,0.05959664,294.15
233700,19.5,0.110117644,0.110117644,0.055058822,294.15
234000,17.892857,0.10104202,0.10104202,0.05052101,294.15
234300,16.285715,0.09196638,0.09196638,0.04598319,294.15
234600,16.25,0.0917647,0.0917647,0.04588235,294.15
234900,20.857143,0.11778151,0.11778151,0.058890756,294.15
235200,23,0.12988235,0.12988235,0.064941175,294.15
235500,25.142857,0.1419832,0.1419832,0.0709916,294.15
235800,22.756098,0.12850502,0.12850502,0.06425251,294.15
236100,22.146341,0.12506169,0.12506169,0.062530845,294.15
236400,21.536585,0.12161837,0.12161837,0.060809184,294.15
236700,20.926828,0.11817504,0.11817504,0.05908752,294.15
237000,20.317074,0.11473171,0.11473171,0.057365853,294.15
237300,19.707317,0.111288376,0.111288376,0.055644188,294.15
237600,19.09756,0.10784505,0.10784505,0.053922527,294.15
237900,18.487804,0.10440172,0.10440172,0.05220086,294.15
238200,17.5,0.09882353,0.09882353,0.049411766,294.15
238500,15,0.08470588,0.08470588,0.04235294,294.15
238800,17.142857,0.09680672,0.09680672,0.04840336,294.15
239100,19.5,0.110117644,0.110117644,0.055058822,294.15
239400,15.75,0.08894118,0.08894118,0.04447059,294.15
239700,14.5,0.08188235,0.08188235,0.040941175,294.15
240000,14.321428,0.08087395,0.08087395,0.040436976,294.15
240300,14.857142,0.08389916,0.08389916,0.04194958,294.15
240600,15.392858,0.08692437,0.08692437,0.043462183,294.15
240900,15.928572,0.08994958,0.08994958,0.04497479,294.15
241200,16.464285,0.09297479,0.09297479,0.046487395,294.15
241500,17,0.096,0.096,0.048,288.15
241800,16.0625,0.09070588,0.09070588,0.04535294,288.15
242100,15.125,0.085411765,0.085411765,0.042705882,288.15
242400,14.1875,0.08011765,0.08011765,0.040058825,288.15
242700,14,0.079058826,0.079058826,0.039529413,288.15
243000,14,0.079058826,0.079058826,0.039529413,288.15
